road,identifier,extent,point,display_type,title,subtitle,delay_minutes,abnormalTrafficType,averageSpeed,startTimestamp,description,latitude,longitude,day_of_week,weekend_day
A45,undefined--vi-avl.2025-06-02_12-10-56-000.f_014.de0,"51.27324958202308,7.599388078198274,51.263860400934774,7.60281269999918","51.27324958202308,7.599388078198274",WARNING,A45 | Kaltenborn - Lüdenscheid-Nord,Hagen -> Gießen,11,STATIONARY_TRAFFIC,5.400000095367432,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A45: Hagen -> Gießen, zwischen 2.6 km hinter Kaltenborn und 0.8 km vor AS Lüdenscheid-Nord  Im Stillstand Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 5 km/h",51.2732495820231,7.59938807819827,Mon,Weekday
A8,undefined--vi-avl.2025-06-02_12-10-56-000.f_015.de0,"47.80928732794437,12.100978342841271,47.80293337821077,12.16769406857796","47.80928732794437,12.100978342841271",WARNING,A8 | Inntal - Samerberg,München -> Salzburg,13,STATIONARY_TRAFFIC,18.5,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A8: München -> Salzburg, zwischen 0.3 km hinter AD Inntal und 0.7 km vor Samerberg  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 18 km/h",47.8092873279444,12.1009783428413,Mon,Weekday
A7,undefined--vi-avl.2025-06-02_12-10-56-000.f_016.de0,"50.48884437653725,9.716423128146523,50.43667157391475,9.744446128510509","50.48884437653725,9.716423128146523",WARNING,A7 | Pilgerzell - Uttrichshausen,Kassel -> Würzburg,7,QUEUING_TRAFFIC,37.29999923706055,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A7: Kassel -> Würzburg, zwischen 2.8 km hinter Pilgerzell und 2.1 km vor Uttrichshausen  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 37 km/h",50.4888443765373,9.71642312814652,Mon,Weekday
A5,undefined--vi-avl.2025-06-02_12-10-56-000.f_018.de0,"48.87305584123765,8.25492662787069,48.901155484316455,8.335912961757474","48.87305584123765,8.25492662787069",WARNING,A5 | Rastatt-Nord - Karlsruhe-Süd,Basel -> Karlsruhe,13,STATIONARY_TRAFFIC,24.200000762939453,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A5: Basel -> Karlsruhe, zwischen 1.4 km hinter AS Rastatt-Nord und 7.4 km vor AS Karlsruhe-Süd  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 24 km/h",48.8730558412377,8.25492662787069,Mon,Weekday
A6,undefined--vi-avl.2025-06-02_12-10-56-000.f_019.de0,"49.27156046351404,8.770387293794219,49.26085749058621,8.808428347234194","49.27156046351404,8.770387293794219",WARNING,A6 | Wiesloch/Rauenberg - Sinsheim,Mannheim -> Heilbronn,6,STATIONARY_TRAFFIC,24.100000381469727,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A6: Mannheim -> Heilbronn, zwischen 5.9 km hinter AS Wiesloch/Rauenberg und 3.8 km vor AS Sinsheim  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 24 km/h",49.271560463514,8.77038729379422,Mon,Weekday
A3,undefined--vi-avl.2025-06-02_12-10-56-000.f_020.de0,"51.398923955897544,6.812731404233466,51.450914762442856,6.7987252900299735","51.398923955897544,6.812731404233466",WARNING,A3 | Stockweg - Oberhausen-Lirich,Köln -> Oberhausen,12,STATIONARY_TRAFFIC,24.299999237060547,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A3: Köln -> Oberhausen, zwischen 3.7 km hinter Stockweg und 3.3 km vor AS Oberhausen-Lirich  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 24 km/h",51.3989239558975,6.81273140423347,Mon,Weekday
A9,undefined--vi-avl.2025-06-02_12-10-56-000.f_022.de0,"50.076222737366784,11.648090219914442,50.02720210094107,11.605620200010906","50.076222737366784,11.648090219914442",WARNING,A9 | Marktschorgast - Bayreuth/Kulmbach,Halle/Leipzig -> Nürnberg,8,QUEUING_TRAFFIC,33.5,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A9: Halle/Leipzig -> Nürnberg, zwischen 1.4 km hinter AS Marktschorgast und 0.2 km vor AD Bayreuth/Kulmbach  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 33 km/h",50.0762227373668,11.6480902199144,Mon,Weekday
A6,undefined--vi-avl.2025-06-02_12-10-56-000.f_027.de0,"49.26662852668815,8.791151079317057,49.274904125142676,8.685352191905412","49.26662852668815,8.791151079317057",WARNING,A6 | Sinsheim - Weißer Stock,Heilbronn -> Mannheim,10,QUEUING_TRAFFIC,35.599998474121094,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A6: Heilbronn -> Mannheim, zwischen 5.2 km hinter AS Sinsheim und 2.8 km vor Weißer Stock  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 35 km/h",49.2666285266882,8.79115107931706,Mon,Weekday
A6,undefined--vi-avl.2025-06-02_12-10-56-000.f_035.de0,"49.27577455190266,8.758415895624843,49.27509248627944,8.68672450423149","49.27577455190266,8.758415895624843",WARNING,A6 | Sinsheim - Weißer Stock,Heilbronn -> Mannheim,7,QUEUING_TRAFFIC,33.599998474121094,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A6: Heilbronn -> Mannheim, zwischen 7.8 km hinter AS Sinsheim und 2.9 km vor Weißer Stock  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 33 km/h",49.2757745519027,8.75841589562484,Mon,Weekday
A261,undefined--vi-avl.2025-06-02_12-10-56-000.f_037.de0,"53.419246264059126,9.925503393681732,53.389396894921674,9.88065142499608","53.419246264059126,9.925503393681732",WARNING,A261 | Hamburg-Marmstorf-Lürade - Rosengarten-Ost,Hamburg-Südwest -> Buchholzer Dreieck,10,STATIONARY_TRAFFIC,21.899999618530273,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A261: Hamburg-Südwest -> Buchholzer Dreieck, zwischen 0.7 km hinter AS Hamburg-Marmstorf-Lürade und 0.6 km vor Rosengarten-Ost  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 21 km/h",53.4192462640591,9.92550339368173,Mon,Weekday
A2,undefined--vi-avl.2025-06-02_12-10-56-000.f_038.de0,"52.22576030092893,11.824184300012922,52.22756790409204,11.795875518721","52.22576030092893,11.824184300012922",WARNING,A2 | Burg-Ost - Krähenberge,Berliner Ring -> Magdeburg,16,STATIONARY_TRAFFIC,6.900000095367432,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A2: Berliner Ring -> Magdeburg, zwischen 4.7 km hinter AS Burg-Ost und 2.9 km vor Krähenberge  Im Stillstand Reisezeitverlust: 16 Minuten Durchschnittsgeschwindigkeit: 6 km/h",52.2257603009289,11.8241843000129,Mon,Weekday
A2,undefined--vi-avl.2025-06-02_12-10-56-000.f_041.de0,"52.226381704307634,11.814462985782196,52.19482304925768,11.636146646960473","52.226381704307634,11.814462985782196",WARNING,A2 | Burg-Zentrum - Magdeburg-Zentrum,Berliner Ring -> Braunschweig,35,STATIONARY_TRAFFIC,19.399999618530273,2025-06-02T10:10:56Z,"Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A2: Berliner Ring -> Braunschweig, zwischen 0.5 km hinter AS Burg-Zentrum und 1.5 km vor AS Magdeburg-Zentrum  Im Stillstand Reisezeitverlust: 35 Minuten Durchschnittsgeschwindigkeit: 19 km/h",52.2263817043076,11.8144629857822,Mon,Weekday
A61,undefined--vi-avl.2025-06-02_12-12-35-000.f_004.de0,"51.17208043930702,6.405176500945421,51.130081973774274,6.423316899991663","51.17208043930702,6.405176500945421",WARNING,A61 | Mönchengladbach-Holt - Mönchengladbach-Güdderath,Mönchengladbach -> Koblenz,9,STATIONARY_TRAFFIC,25.600000381469727,2025-06-02T10:12:35Z,"Beginn: 02.06.25 um 12:12 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:12 A61: Mönchengladbach -> Koblenz, zwischen 0.6 km hinter AS Mönchengladbach-Holt und 1.4 km vor AS Mönchengladbach-Güdderath  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 25 km/h",51.172080439307,6.40517650094542,Mon,Weekday
A1,undefined--vi-avl.2025-06-02_12-14-12-000.f_002.de0,"51.00944925394094,6.913618572891983,51.03744273585875,6.987579962706043","51.00944925394094,6.913618572891983",WARNING,A1 | Köln-Nord - Leverkusen,Euskirchen -> Dortmund,9,QUEUING_TRAFFIC,28.299999237060547,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A1: Euskirchen -> Dortmund, zwischen 2.1 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.0094492539409,6.91361857289198,Mon,Weekday
A96,undefined--vi-avl.2025-06-02_12-14-12-000.f_003.de0,"47.54838177155807,9.735058527826881,47.57875069280704,9.735117512071737","47.54838177155807,9.735058527826881",WARNING,Baustelle,km 0.13 --> km 3.59,9,STATIONARY_TRAFFIC,17.799999237060547,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A96: km 0.13 --> km 3.59  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 17 km/h",47.5483817715581,9.73505852782688,Mon,Weekday
A226,undefined--vi-avl.2025-06-02_12-14-12-000.f_004.de0,"53.909598600916105,10.776313300001744,53.915632588607394,10.741132985654282","53.909598600916105,10.776313300001744",WARNING,A226 | Lübeck-Siems - Lübeck-Dänischburg,Travemünde -> Bad Schwartau,27,STATIONARY_TRAFFIC,5,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A226: Travemünde -> Bad Schwartau, zwischen 0.4 km hinter AS Lübeck-Siems und 0.4 km vor AS Lübeck-Dänischburg  Im Stillstand Reisezeitverlust: 27 Minuten Durchschnittsgeschwindigkeit: 5 km/h",53.9095986009161,10.7763133000017,Mon,Weekday
A3,undefined--vi-avl.2025-06-02_12-14-12-000.f_006.de0,"51.48805682085686,6.8152817137674235,51.531595147465644,6.822441939876939","51.48805682085686,6.8152817137674235",WARNING,A3 | Oberhausen-West - Oberhausen,Köln -> Arnheim,7,QUEUING_TRAFFIC,31.899999618530273,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A3: Köln -> Arnheim, zwischen 0.1 km hinter AK Oberhausen-West und 1.0 km vor AK Oberhausen  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.4880568208569,6.81528171376742,Mon,Weekday
A13,undefined--vi-avl.2025-06-02_12-14-12-000.f_008.de0,"52.115601175691836,13.646288813150159,52.07153659927348,13.651027982022605","52.115601175691836,13.646288813150159",WARNING,A13 | Teupitz - Baruth/Mark,Schönefelder Kreuz -> Dresden,17,STATIONARY_TRAFFIC,15.100000381469728,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A13: Schönefelder Kreuz -> Dresden, zwischen 0.5 km hinter AS Teupitz und 1.0 km vor AS Baruth/Mark  Im Stillstand Reisezeitverlust: 17 Minuten Durchschnittsgeschwindigkeit: 15 km/h",52.1156011756918,13.6462888131502,Mon,Weekday
A96,undefined--vi-avl.2025-06-02_12-14-12-000.f_009.de0,"47.54739479962503,9.735894955670492,47.57875069280704,9.735117512071737","47.54739479962503,9.735894955670492",WARNING,Baustelle,km 0.00 --> km 3.59,15,STATIONARY_TRAFFIC,12.300000190734863,2025-06-02T10:14:12Z,"Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A96: km 0.00 --> km 3.59  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 12 km/h",47.547394799625,9.73589495567049,Mon,Weekday
A40,undefined--vi-avl.2025-06-02_12-19-30-000.f_002.de0,"51.4351229992254,6.933148528540974,51.447021760416035,7.001979675588869","51.4351229992254,6.933148528540974",WARNING,A40 | Mülheim-Heißen - Essen-Zentrum,Duisburg -> Essen,6,QUEUING_TRAFFIC,33.099998474121094,2025-06-02T10:19:30Z,"Beginn: 02.06.25 um 12:19 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:19 A40: Duisburg -> Essen, zwischen 0.2 km hinter AS Mülheim-Heißen und 0.1 km vor AS Essen-Zentrum  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 33 km/h",51.4351229992254,6.93314852854097,Mon,Weekday
A12,undefined--vi-avl.2025-06-02_12-29-59-000.f_015.de0,"52.3155760805876,14.577600847563337,52.314680708111105,14.561546427138259","52.3155760805876,14.577600847563337",WARNING,A12 | Frankfurt(Oder) - Frankfurt(Oder)-Mitte,Frankfurt(Oder) -> Berliner Ring,6,QUEUING_TRAFFIC,6.900000095367432,2025-06-02T10:29:59Z,"Beginn: 02.06.25 um 12:29 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:29 A12: Frankfurt(Oder) -> Berliner Ring, zwischen Frankfurt(Oder) und 2.9 km vor AS Frankfurt(Oder)-Mitte  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 6 km/h",52.3155760805876,14.5776008475633,Mon,Weekday
A3,undefined--vi-avl.2025-06-02_12-34-50-000.f_001.de0,"50.066860000940856,8.766342799999942,50.06275098165685,8.707988013856871","50.066860000940856,8.766342799999942",WARNING,A3 | Obertshausen - Frankfurt am Main-Süd,Würzburg -> Frankfurt,7,STATIONARY_TRAFFIC,28.100000381469727,2025-06-02T10:34:50Z,"Beginn: 02.06.25 um 12:34 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:34 A3: Würzburg -> Frankfurt, zwischen 4.3 km hinter AS Obertshausen und 4.3 km vor AS Frankfurt am Main-Süd  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 28 km/h",50.0668600009409,8.76634279999994,Mon,Weekday
A46,undefined--vi-avl.2025-06-02_12-44-50-000.f_005.de0,"51.25067799060015,7.105824041719476,51.29281412624132,7.20790977218997","51.25067799060015,7.105824041719476",WARNING,A46 | Sonnborner Kreuz - Sternenberg,Düsseldorf -> Wuppertal,6,SLOW_TRAFFIC,46.20000076293945,2025-06-02T10:44:50Z,"Beginn: 02.06.25 um 12:44 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:44 A46: Düsseldorf -> Wuppertal, zwischen 1.4 km hinter AK Sonnborner Kreuz und 0.7 km vor Sternenberg  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.2506779906002,7.10582404171948,Mon,Weekday
A61,undefined--vi-avl.2025-06-02_13-02-33-000.f_006.de0,"50.621349349403374,6.978005532491563,50.645143776794335,6.9394286165493515","50.621349349403374,6.978005532491563",WARNING,A61 | Rheinbach - Miel,Koblenz -> Mönchengladbach,33,STATIONARY_TRAFFIC,6.599999904632568,2025-06-02T11:02:33Z,"Beginn: 02.06.25 um 13:02 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:02 A61: Koblenz -> Mönchengladbach, zwischen 0.1 km hinter AS Rheinbach und 3.5 km vor AS Miel  Im Stillstand Reisezeitverlust: 33 Minuten Durchschnittsgeschwindigkeit: 6 km/h",50.6213493494034,6.97800553249156,Mon,Weekday
A61,undefined--vi-avl.2025-06-02_13-02-39-000.f.de0,"50.610293742505604,6.992269634242225,50.64252482433265,6.945532490916579","50.610293742505604,6.992269634242225",WARNING,A61 | Meckenheim - Peppenhoven,Koblenz -> Mönchengladbach,90,STATIONARY_TRAFFIC,3.200000047683716,2025-06-02T11:02:39Z,"Beginn: 02.06.25 um 13:02 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:02 A61: Koblenz -> Mönchengladbach, zwischen 3.3 km hinter AK Meckenheim und 0.3 km vor Peppenhoven  Im Stillstand Reisezeitverlust: 90 Minuten Durchschnittsgeschwindigkeit: 3 km/h",50.6102937425056,6.99226963424223,Mon,Weekday
A100,undefined--vi-avl.2025-06-02_13-13-16-000.f.de0,"52.48033766460047,13.312409079289461,52.51920805071135,13.282947901018613","52.48033766460047,13.312409079289461",WARNING,A100 | Detmolder Straße - Siemensdamm,Neukölln -> Wedding,11,QUEUING_TRAFFIC,20.399999618530273,2025-06-02T11:13:16Z,"Beginn: 02.06.25 um 13:13 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:13 A100: Neukölln -> Wedding, zwischen AS Detmolder Straße und 1.6 km vor AS Siemensdamm  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 20 km/h",52.4803376646005,13.3124090792895,Mon,Weekday
A100,undefined--vi-avl.2025-06-02_13-13-16-000.f_018.de0,"52.481797011295924,13.310142335858968,52.51855081356779,13.28324975699838","52.481797011295924,13.310142335858968",WARNING,A100 | Detmolder Straße - Spandauer Damm,Neukölln -> Wedding,8,QUEUING_TRAFFIC,24.100000381469727,2025-06-02T11:13:16Z,"Beginn: 02.06.25 um 13:13 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:13 A100: Neukölln -> Wedding, zwischen 0.2 km hinter AS Detmolder Straße und AS Spandauer Damm  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 24 km/h",52.4817970112959,13.310142335859,Mon,Weekday
A57,undefined--vi-avl.2025-06-02_13-13-49-000.f_002.de0,"51.0869222963105,6.811207487357187,51.05681763536228,6.833634469303813","51.0869222963105,6.811207487357187",WARNING,A57 | Nievenheim - Köln-Worringen,Krefeld -> Köln,13,STATIONARY_TRAFFIC,15,2025-06-02T11:13:49Z,"Beginn: 02.06.25 um 13:13 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:13 A57: Krefeld -> Köln, zwischen 4.2 km hinter Nievenheim und 1.9 km vor AS Köln-Worringen  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 15 km/h",51.0869222963105,6.81120748735719,Mon,Weekday
A57,undefined--vi-avl.2025-06-02_13-13-49-000.f_005.de0,"51.14311208305028,6.768574147597733,51.08515538984349,6.81329200866572","51.14311208305028,6.768574147597733",WARNING,A57 | Neuss-Süd - Köln-Worringen,Krefeld -> Köln,100,STATIONARY_TRAFFIC,4.300000190734863,2025-06-02T11:13:49Z,"Beginn: 02.06.25 um 13:13 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:13 A57: Krefeld -> Köln, zwischen 1.7 km hinter AD Neuss-Süd und 5.5 km vor AS Köln-Worringen  Im Stillstand Reisezeitverlust: 100 Minuten Durchschnittsgeschwindigkeit: 4 km/h",51.1431120830503,6.76857414759773,Mon,Weekday
A46,undefined--vi-avl.2025-06-02_13-18-30-000.f.de0,"51.19334634223123,6.808844464478347,51.16528069907792,6.771011813295272","51.19334634223123,6.808844464478347",WARNING,A46 | Düsseldorf-Wersten - Neuss-Uedesheim,Wuppertal -> Heinsberg,8,QUEUING_TRAFFIC,26.200000762939453,2025-06-02T11:18:30Z,"Beginn: 02.06.25 um 13:18 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:18 A46: Wuppertal -> Heinsberg, zwischen 0.4 km hinter AS Düsseldorf-Wersten und 0.3 km vor AS Neuss-Uedesheim  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.1933463422312,6.80884446447835,Mon,Weekday
A15,undefined--vi-avl.2025-06-02_13-22-18-000.f_014.de0,"51.666856907110706,14.752072100728395,51.66638197792415,14.74088277037715","51.666856907110706,14.752072100728395",WARNING,A15 | Forst - Bademeusel,Breslau -> Cottbus,6,QUEUING_TRAFFIC,5.199999809265137,2025-06-02T11:22:18Z,"Beginn: 02.06.25 um 13:22 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:22 A15: Breslau -> Cottbus, zwischen Forst und 0.3 km vor AS Bademeusel  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 5 km/h",51.6668569071107,14.7520721007284,Mon,Weekday
A12,undefined--vi-avl.2025-06-02_13-32-02-000.f_004.de0,"52.3155760805876,14.577600847563337,52.31471116709798,14.55913808194117","52.3155760805876,14.577600847563337",WARNING,A12 | Frankfurt(Oder) - Frankfurt(Oder)-Mitte,Frankfurt(Oder) -> Berliner Ring,8,QUEUING_TRAFFIC,6.400000095367432,2025-06-02T11:32:02Z,"Beginn: 02.06.25 um 13:32 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:32 A12: Frankfurt(Oder) -> Berliner Ring, zwischen Frankfurt(Oder) und 2.8 km vor AS Frankfurt(Oder)-Mitte  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 6 km/h",52.3155760805876,14.5776008475633,Mon,Weekday
A100,undefined--vi-avl.2025-06-02_14-03-48-000.f.de0,"52.47794999442014,13.32291640723702,52.50212371734468,13.280579692332399","52.47794999442014,13.32291640723702",WARNING,A100 | Wexstraße - Messedamm,Neukölln -> Wedding,8,QUEUING_TRAFFIC,22.200000762939453,2025-06-02T12:03:48Z,"Beginn: 02.06.25 um 14:03 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:03 A100: Neukölln -> Wedding, zwischen 1.0 km hinter AS Wexstraße und AS Messedamm  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 22 km/h",52.4779499944201,13.322916407237,Mon,Weekday
A100,undefined--vi-avl.2025-06-02_14-03-54-000.f.de0,"52.481797011295924,13.310142335858968,52.51703650092917,13.284033500092916","52.481797011295924,13.310142335858968",WARNING,A100 | Detmolder Straße - Spandauer Damm,Neukölln -> Wedding,8,QUEUING_TRAFFIC,24.399999618530273,2025-06-02T12:03:54Z,"Beginn: 02.06.25 um 14:03 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:03 A100: Neukölln -> Wedding, zwischen 0.2 km hinter AS Detmolder Straße und 0.2 km vor AS Spandauer Damm  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 24 km/h",52.4817970112959,13.310142335859,Mon,Weekday
A100,undefined--vi-avl.2025-06-02_14-03-54-000.f_006.de0,"52.47794999442014,13.32291640723702,52.50146321398229,13.280162692991075","52.47794999442014,13.32291640723702",WARNING,A100 | Wexstraße - Messedamm,Neukölln -> Wedding,8,QUEUING_TRAFFIC,21.5,2025-06-02T12:03:54Z,"Beginn: 02.06.25 um 14:03 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:03 A100: Neukölln -> Wedding, zwischen 1.0 km hinter AS Wexstraße und 0.1 km vor AS Messedamm  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 21 km/h",52.4779499944201,13.322916407237,Mon,Weekday
A64,undefined--vi-avl.2025-06-02_14-06-11-000.f.de0,"49.77887221095507,6.627207468156412,49.78865391417719,6.64526824229259","49.77887221095507,6.627207468156412",WARNING,A64 | Trier - Anschluss B52-Trier,Luxemburg -> Trier,10,STATIONARY_TRAFFIC,8.600000381469727,2025-06-02T12:06:11Z,"Beginn: 02.06.25 um 14:06 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:06 A64: Luxemburg -> Trier, zwischen 2.0 km hinter AS Trier und 1.2 km vor Anschluss B52-Trier  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 8 km/h",49.7788722109551,6.62720746815641,Mon,Weekday
A99,undefined--vi-avl.2025-06-02_14-14-29-000.f_001.de0,"48.226473696382214,11.544819738170535,48.204663968927804,11.452982737199115","48.226473696382214,11.544819738170535",WARNING,A99 | Neuherberg - München-Allach,München-Nord -> München-Süd-West,29,STATIONARY_TRAFFIC,13.399999618530272,2025-06-02T12:14:29Z,"Beginn: 02.06.25 um 14:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:14 A99: München-Nord -> München-Süd-West, zwischen 1.8 km hinter Neuherberg und 0.8 km vor AD München-Allach  Im Stillstand Reisezeitverlust: 29 Minuten Durchschnittsgeschwindigkeit: 13 km/h",48.2264736963822,11.5448197381705,Mon,Weekday
A30,undefined--vi-avl.2025-06-02_14-17-33-000.f.de0,"52.24715886957608,8.081301740737047,52.268401076015934,7.967353276972063","52.24715886957608,8.081301740737047",WARNING,A30 | Osnabrück-Süd - Hasbergen-Gaste,Bad Oeynhausen -> Rheine,6,SLOW_TRAFFIC,45.20000076293945,2025-06-02T12:17:33Z,"Beginn: 02.06.25 um 14:17 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:17 A30: Bad Oeynhausen -> Rheine, zwischen 0.5 km hinter AK Osnabrück-Süd und 0.4 km vor AS Hasbergen-Gaste  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 45 km/h",52.2471588695761,8.08130174073705,Mon,Weekday
A25,undefined--vi-avl.2025-06-02_14-18-40-000.f_002.de0,"53.47468932506154,10.17084976264465,53.47701201626598,10.222358138210877","53.47468932506154,10.17084976264465",WARNING,A25 | Hamburg-Neuallermöhe-West - Hamburg-Curslack,Hamburg -> Geesthacht,6,STATIONARY_TRAFFIC,24.399999618530273,2025-06-02T12:18:40Z,"Beginn: 02.06.25 um 14:18 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:18 A25: Hamburg -> Geesthacht, zwischen 1.6 km hinter AS Hamburg-Neuallermöhe-West und 1.2 km vor AS Hamburg-Curslack  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 24 km/h",53.4746893250615,10.1708497626447,Mon,Weekday
A57,undefined--vi-avl.2025-06-02_14-18-40-000.f_003.de0,"51.371840488299455,6.624950265694825,51.4687326642281,6.589216173484678","51.371840488299455,6.624950265694825",WARNING,A57 | Krefeld-Gartenstadt - Dong,Krefeld -> Nimwegen,9,SLOW_TRAFFIC,46.20000076293945,2025-06-02T12:18:40Z,"Beginn: 02.06.25 um 14:18 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 14:18 A57: Krefeld -> Nimwegen, zwischen 0.2 km hinter AS Krefeld-Gartenstadt und 0.5 km vor Dong  Langsamer Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.3718404882995,6.62495026569483,Mon,Weekday
